"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
35,5.98,2.683,5.1,1.599,"versicolor"
35,5.387,3.002,4.515,1.495,"versicolor"
35,6.007,3.385,4.505,1.6,"versicolor"
35,6.701,3.095,4.717,1.479,"versicolor"
35,6.318,2.312,4.385,1.302,"versicolor"
35,5.606,2.976,4.095,1.296,"versicolor"
35,5.512,2.497,4.006,1.302,"versicolor"
35,5.484,2.607,4.404,1.183,"versicolor"
35,6.096,2.995,4.573,1.39,"versicolor"
35,5.798,2.619,3.99,1.217,"versicolor"
35,5.005,2.29,3.296,0.982,"versicolor"
35,5.593,2.715,4.184,1.304,"versicolor"
35,5.67,3.003,4.218,1.191,"versicolor"
35,5.715,2.91,4.2,1.323,"versicolor"
35,6.196,2.912,4.307,1.284,"versicolor"
35,5.111,2.505,2.995,1.09,"versicolor"
35,5.7,2.803,4.098,1.298,"versicolor"
35,6.297,3.315,6.008,2.492,"virginica"
35,5.806,2.696,5.092,1.902,"virginica"
35,7.096,2.996,5.898,2.098,"virginica"
35,6.305,2.917,5.588,1.787,"virginica"
35,6.487,2.986,5.791,2.196,"virginica"
35,7.608,3.005,6.594,2.107,"virginica"
35,4.921,2.492,4.499,1.699,"virginica"
35,7.304,2.91,6.29,1.819,"virginica"
35,6.7,2.496,5.803,1.789,"virginica"
35,7.198,3.594,6.091,2.504,"virginica"
35,6.492,3.197,5.086,2.012,"virginica"
35,6.402,2.71,5.292,1.891,"virginica"
35,6.78,3.011,5.48,2.114,"virginica"
35,5.729,2.49,5.022,2.008,"virginica"
35,5.796,2.801,5.087,2.409,"virginica"
35,6.401,3.207,5.281,2.29,"virginica"
35,6.506,3.006,5.485,1.797,"virginica"
35,7.691,3.793,6.705,2.202,"virginica"
35,7.694,2.587,6.923,2.322,"virginica"
35,5.981,2.187,4.987,1.517,"virginica"
35,6.89,3.217,5.681,2.296,"virginica"
35,5.604,2.781,4.9,2.002,"virginica"
35,7.7,2.782,6.674,2,"virginica"
35,6.299,2.699,4.907,1.806,"virginica"
35,6.698,3.296,5.685,2.122,"virginica"
35,7.208,3.205,6.013,1.803,"virginica"
35,6.2,2.779,4.802,1.81,"virginica"
35,6.101,2.99,4.902,1.809,"virginica"
35,6.398,2.801,5.6,2.095,"virginica"
35,7.2,2.988,5.786,1.611,"virginica"
35,7.415,2.8,6.113,1.895,"virginica"
35,7.889,3.787,6.382,1.975,"virginica"
35,6.393,2.813,5.592,2.2,"virginica"
35,6.286,2.786,5.117,1.508,"virginica"
35,6.102,2.577,5.595,1.4,"virginica"
35,7.713,3.006,6.095,2.298,"virginica"
35,6.308,3.392,5.605,2.4,"virginica"
35,6.414,3.096,5.503,1.78,"virginica"
35,6.02,2.989,4.801,1.79,"virginica"
35,6.896,3.099,5.409,2.096,"virginica"
35,6.694,3.102,5.591,2.41,"virginica"
35,6.92,3.091,5.095,2.303,"virginica"
35,5.804,2.714,5.103,1.905,"virginica"
35,6.787,3.211,5.898,2.29,"virginica"
35,6.696,3.318,5.695,2.497,"virginica"
35,6.709,2.997,5.193,2.283,"virginica"
35,6.312,2.495,4.985,1.907,"virginica"
35,6.515,3.013,5.201,1.994,"virginica"
35,6.203,3.415,5.378,2.307,"virginica"
35,5.906,3.004,5.09,1.793,"virginica"
