"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
56,6.786,2.797,4.806,1.415,"versicolor"
56,6.699,2.984,4.994,1.699,"versicolor"
56,6.011,2.905,4.5,1.501,"versicolor"
56,5.691,2.589,3.506,1.001,"versicolor"
56,5.496,2.404,3.79,1.083,"versicolor"
56,5.493,2.425,3.707,1.004,"versicolor"
56,5.797,2.699,3.9,1.194,"versicolor"
56,5.994,2.707,5.095,1.603,"versicolor"
56,5.403,2.991,4.495,1.492,"versicolor"
56,6,3.396,4.496,1.603,"versicolor"
56,6.708,3.106,4.706,1.492,"versicolor"
56,6.295,2.304,4.406,1.289,"versicolor"
56,5.585,2.984,4.097,1.313,"versicolor"
56,5.495,2.495,3.998,1.306,"versicolor"
56,5.488,2.606,4.404,1.184,"versicolor"
56,6.104,3.001,4.587,1.403,"versicolor"
56,5.801,2.593,4,1.205,"versicolor"
56,4.994,2.307,3.299,1.007,"versicolor"
56,5.599,2.706,4.199,1.304,"versicolor"
56,5.689,3.003,4.207,1.219,"versicolor"
56,5.696,2.899,4.19,1.322,"versicolor"
56,6.187,2.888,4.3,1.307,"versicolor"
56,5.102,2.498,3.011,1.093,"versicolor"
56,5.697,2.798,4.1,1.298,"versicolor"
56,6.302,3.309,6.001,2.494,"virginica"
56,5.779,2.712,5.103,1.877,"virginica"
56,7.113,3.001,5.905,2.104,"virginica"
56,6.294,2.896,5.591,1.802,"virginica"
56,6.503,2.998,5.782,2.19,"virginica"
56,7.587,3.003,6.608,2.1,"virginica"
56,4.896,2.49,4.501,1.691,"virginica"
56,7.302,2.908,6.305,1.807,"virginica"
56,6.698,2.5,5.829,1.785,"virginica"
56,7.191,3.617,6.119,2.482,"virginica"
56,6.51,3.204,5.103,1.988,"virginica"
56,6.389,2.688,5.293,1.918,"virginica"
56,6.8,2.995,5.498,2.099,"virginica"
56,5.7,2.501,5.013,1.997,"virginica"
56,5.815,2.786,5.094,2.406,"virginica"
56,6.384,3.193,5.317,2.309,"virginica"
56,6.507,3.007,5.504,1.815,"virginica"
56,7.72,3.804,6.716,2.197,"virginica"
56,7.708,2.603,6.889,2.319,"virginica"
56,6.012,2.207,5.014,1.513,"virginica"
56,6.905,3.194,5.71,2.312,"virginica"
56,5.613,2.792,4.905,2.004,"virginica"
56,7.702,2.792,6.723,2.004,"virginica"
56,6.306,2.697,4.913,1.817,"virginica"
56,6.698,3.301,5.707,2.093,"virginica"
56,7.214,3.201,5.991,1.799,"virginica"
56,6.223,2.8,4.798,1.809,"virginica"
56,6.102,3.008,4.899,1.797,"virginica"
56,6.417,2.817,5.595,2.083,"virginica"
56,7.176,3.011,5.805,1.602,"virginica"
56,7.405,2.811,6.115,1.902,"virginica"
56,7.892,3.772,6.383,2.003,"virginica"
56,6.399,2.791,5.6,2.204,"virginica"
56,6.307,2.798,5.084,1.503,"virginica"
56,6.118,2.598,5.606,1.396,"virginica"
56,7.703,2.999,6.105,2.301,"virginica"
56,6.32,3.398,5.598,2.389,"virginica"
56,6.414,3.118,5.503,1.79,"virginica"
56,6.015,2.997,4.798,1.816,"virginica"
56,6.891,3.099,5.409,2.105,"virginica"
56,6.694,3.109,5.603,2.4,"virginica"
56,6.909,3.089,5.096,2.282,"virginica"
56,5.805,2.715,5.116,1.884,"virginica"
56,6.802,3.196,5.897,2.288,"virginica"
56,6.682,3.296,5.695,2.505,"virginica"
56,6.711,3.011,5.205,2.311,"virginica"
56,6.296,2.498,4.986,1.903,"virginica"
56,6.513,2.982,5.21,1.993,"virginica"
56,6.203,3.393,5.395,2.312,"virginica"
56,5.894,2.998,5.103,1.815,"virginica"
