"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
70,6.396,2.885,4.3,1.3,"versicolor"
70,6.601,2.983,4.402,1.403,"versicolor"
70,6.808,2.796,4.813,1.403,"versicolor"
70,6.687,2.983,4.992,1.675,"versicolor"
70,6.009,2.904,4.49,1.513,"versicolor"
70,5.707,2.589,3.501,1.009,"versicolor"
70,5.484,2.397,3.799,1.107,"versicolor"
70,5.503,2.405,3.725,1.003,"versicolor"
70,5.787,2.687,3.9,1.204,"versicolor"
70,6.011,2.687,5.092,1.62,"versicolor"
70,5.397,3.008,4.486,1.484,"versicolor"
70,5.982,3.42,4.477,1.607,"versicolor"
70,6.701,3.08,4.692,1.478,"versicolor"
70,6.29,2.308,4.41,1.3,"versicolor"
70,5.583,2.978,4.1,1.308,"versicolor"
70,5.494,2.502,3.989,1.294,"versicolor"
70,5.501,2.607,4.407,1.195,"versicolor"
70,6.106,2.995,4.592,1.396,"versicolor"
70,5.807,2.595,4.002,1.195,"versicolor"
70,4.997,2.305,3.292,0.994,"versicolor"
70,5.588,2.696,4.205,1.304,"versicolor"
70,5.696,3.002,4.208,1.2,"versicolor"
70,5.703,2.909,4.198,1.283,"versicolor"
70,6.2,2.89,4.29,1.305,"versicolor"
70,5.102,2.509,3.002,1.098,"versicolor"
70,5.699,2.808,4.094,1.303,"versicolor"
70,6.293,3.289,6.007,2.501,"virginica"
70,5.8,2.688,5.099,1.894,"virginica"
70,7.095,2.998,5.9,2.11,"virginica"
70,6.311,2.913,5.581,1.794,"virginica"
70,6.505,2.986,5.799,2.194,"virginica"
70,7.601,2.986,6.615,2.105,"virginica"
70,4.906,2.508,4.506,1.704,"virginica"
70,7.303,2.916,6.297,1.807,"virginica"
70,6.717,2.47,5.802,1.818,"virginica"
70,7.188,3.604,6.083,2.496,"virginica"
70,6.492,3.191,5.1,1.998,"virginica"
70,6.398,2.708,5.304,1.889,"virginica"
70,6.803,3.007,5.489,2.097,"virginica"
70,5.701,2.489,4.991,2.004,"virginica"
70,5.785,2.805,5.099,2.404,"virginica"
70,6.395,3.211,5.294,2.318,"virginica"
70,6.505,3,5.511,1.786,"virginica"
70,7.7,3.807,6.71,2.198,"virginica"
70,7.695,2.618,6.916,2.303,"virginica"
70,6.003,2.216,4.99,1.495,"virginica"
70,6.886,3.193,5.7,2.302,"virginica"
70,5.597,2.796,4.9,2.014,"virginica"
70,7.689,2.785,6.709,2.009,"virginica"
70,6.302,2.687,4.913,1.815,"virginica"
70,6.693,3.288,5.7,2.11,"virginica"
70,7.208,3.209,6.005,1.8,"virginica"
70,6.199,2.807,4.797,1.798,"virginica"
70,6.111,2.996,4.89,1.8,"virginica"
70,6.391,2.8,5.592,2.099,"virginica"
70,7.2,3.003,5.801,1.594,"virginica"
70,7.405,2.797,6.098,1.915,"virginica"
70,7.892,3.807,6.391,1.993,"virginica"
70,6.394,2.811,5.606,2.207,"virginica"
70,6.296,2.801,5.11,1.495,"virginica"
70,6.113,2.603,5.599,1.407,"virginica"
70,7.708,3,6.095,2.288,"virginica"
70,6.325,3.411,5.59,2.395,"virginica"
70,6.398,3.106,5.494,1.799,"virginica"
70,5.992,2.991,4.794,1.816,"virginica"
70,6.884,3.122,5.401,2.103,"virginica"
70,6.699,3.086,5.621,2.386,"virginica"
70,6.886,3.114,5.114,2.286,"virginica"
70,5.78,2.686,5.118,1.912,"virginica"
70,6.779,3.192,5.902,2.308,"virginica"
70,6.688,3.317,5.701,2.495,"virginica"
70,6.698,3.006,5.195,2.303,"virginica"
70,6.291,2.508,5,1.903,"virginica"
70,6.496,2.989,5.193,1.993,"virginica"
70,6.213,3.389,5.379,2.299,"virginica"
70,5.904,2.99,5.094,1.8,"virginica"
