"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
16,4.987,3.515,1.592,0.622,"setosa"
16,5.1,3.794,1.911,0.391,"setosa"
16,4.795,2.99,1.392,0.32,"setosa"
16,5.108,3.814,1.59,0.187,"setosa"
16,4.605,3.186,1.405,0.212,"setosa"
16,5.314,3.7,1.528,0.189,"setosa"
16,4.997,3.306,1.408,0.215,"setosa"
16,6.995,3.209,4.71,1.379,"versicolor"
16,6.403,3.206,4.511,1.498,"versicolor"
16,6.909,3.101,4.903,1.486,"versicolor"
16,5.521,2.284,4.009,1.288,"versicolor"
16,6.496,2.808,4.613,1.499,"versicolor"
16,5.7,2.802,4.497,1.318,"versicolor"
16,6.334,3.298,4.713,1.607,"versicolor"
16,4.883,2.404,3.299,1.018,"versicolor"
16,6.591,2.904,4.61,1.297,"versicolor"
16,5.198,2.706,3.904,1.414,"versicolor"
16,4.977,1.997,3.509,1.002,"versicolor"
16,5.891,2.993,4.191,1.508,"versicolor"
16,6.01,2.193,4.008,1.011,"versicolor"
16,6.111,2.916,4.696,1.384,"versicolor"
16,5.585,2.886,3.589,1.301,"versicolor"
16,6.696,3.099,4.404,1.399,"versicolor"
16,5.625,3.017,4.492,1.502,"versicolor"
16,5.796,2.689,4.115,1.01,"versicolor"
16,6.211,2.202,4.487,1.499,"versicolor"
16,5.591,2.501,3.891,1.099,"versicolor"
16,5.897,3.2,4.819,1.801,"versicolor"
16,6.098,2.803,4.005,1.311,"versicolor"
16,6.296,2.513,4.891,1.501,"versicolor"
16,6.084,2.777,4.723,1.189,"versicolor"
16,6.411,2.89,4.289,1.301,"versicolor"
16,6.599,2.998,4.395,1.409,"versicolor"
16,6.803,2.791,4.785,1.386,"versicolor"
16,6.707,3.008,4.986,1.707,"versicolor"
16,6,2.888,4.509,1.509,"versicolor"
16,5.716,2.617,3.497,1.006,"versicolor"
16,5.499,2.391,3.798,1.114,"versicolor"
16,5.512,2.394,3.697,1.008,"versicolor"
16,5.796,2.706,3.898,1.201,"versicolor"
16,6.02,2.706,5.103,1.61,"versicolor"
16,5.414,3.02,4.49,1.48,"versicolor"
16,6.019,3.398,4.521,1.617,"versicolor"
16,6.723,3.12,4.7,1.504,"versicolor"
16,6.295,2.305,4.395,1.297,"versicolor"
16,5.599,3.001,4.091,1.293,"versicolor"
16,5.499,2.502,4.015,1.306,"versicolor"
16,5.496,2.599,4.407,1.184,"versicolor"
16,6.088,2.998,4.58,1.409,"versicolor"
16,5.809,2.598,4.001,1.209,"versicolor"
16,5.001,2.292,3.29,1.021,"versicolor"
16,5.583,2.689,4.201,1.306,"versicolor"
16,5.716,3.001,4.19,1.209,"versicolor"
16,5.684,2.888,4.191,1.309,"versicolor"
16,6.209,2.881,4.315,1.312,"versicolor"
16,5.082,2.502,2.989,1.1,"versicolor"
16,5.713,2.81,4.1,1.301,"versicolor"
16,6.311,3.291,6.023,2.497,"virginica"
16,5.78,2.704,5.104,1.912,"virginica"
16,7.087,3.012,5.897,2.094,"virginica"
16,6.291,2.898,5.609,1.785,"virginica"
16,6.511,2.995,5.793,2.211,"virginica"
16,7.613,2.997,6.591,2.084,"virginica"
16,4.9,2.515,4.49,1.695,"virginica"
16,7.293,2.887,6.292,1.791,"virginica"
16,6.688,2.503,5.798,1.806,"virginica"
16,7.202,3.592,6.105,2.505,"virginica"
16,6.506,3.186,5.08,2.002,"virginica"
16,6.403,2.693,5.291,1.887,"virginica"
16,6.81,2.989,5.489,2.075,"virginica"
16,5.688,2.497,5.001,2.001,"virginica"
16,5.799,2.816,5.108,2.405,"virginica"
16,6.389,3.191,5.294,2.274,"virginica"
16,6.507,3.007,5.499,1.8,"virginica"
16,7.676,3.802,6.701,2.194,"virginica"
16,7.692,2.599,6.887,2.31,"virginica"
16,6.006,2.215,5.018,1.477,"virginica"
16,6.903,3.195,5.7,2.295,"virginica"
16,5.594,2.803,4.886,2.002,"virginica"
16,7.684,2.789,6.697,2.012,"virginica"
16,6.313,2.693,4.907,1.806,"virginica"
16,6.694,3.298,5.704,2.093,"virginica"
16,7.196,3.198,6.007,1.801,"virginica"
16,6.204,2.81,4.811,1.791,"virginica"
16,6.094,2.991,4.909,1.784,"virginica"
16,6.396,2.801,5.586,2.102,"virginica"
16,7.187,3.01,5.804,1.608,"virginica"
16,7.412,2.827,6.103,1.914,"virginica"
16,7.908,3.806,6.414,2.007,"virginica"
16,6.419,2.798,5.601,2.181,"virginica"
16,6.274,2.796,5.117,1.512,"virginica"
16,6.098,2.589,5.599,1.405,"virginica"
16,7.702,2.997,6.086,2.301,"virginica"
16,6.3,3.396,5.589,2.392,"virginica"
16,6.416,3.1,5.511,1.792,"virginica"
16,5.986,3.009,4.803,1.791,"virginica"
16,6.892,3.102,5.397,2.099,"virginica"
16,6.697,3.126,5.608,2.4,"virginica"
16,6.902,3.102,5.1,2.31,"virginica"
16,5.816,2.709,5.1,1.899,"virginica"
16,6.798,3.201,5.901,2.282,"virginica"
16,6.683,3.307,5.702,2.517,"virginica"
16,6.69,3.008,5.201,2.282,"virginica"
16,6.303,2.493,5.008,1.886,"virginica"
16,6.516,3.008,5.199,2.006,"virginica"
16,6.201,3.394,5.396,2.299,"virginica"
16,5.883,3.005,5.114,1.803,"virginica"
