"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
33,6.98,3.205,4.7,1.41,"versicolor"
33,6.404,3.192,4.492,1.499,"versicolor"
33,6.906,3.102,4.908,1.501,"versicolor"
33,5.484,2.293,4.012,1.303,"versicolor"
33,6.501,2.809,4.598,1.507,"versicolor"
33,5.695,2.802,4.512,1.312,"versicolor"
33,6.308,3.306,4.698,1.604,"versicolor"
33,4.912,2.412,3.302,1.001,"versicolor"
33,6.6,2.901,4.578,1.317,"versicolor"
33,5.196,2.703,3.898,1.399,"versicolor"
33,5.027,2.029,3.503,0.992,"versicolor"
33,5.904,2.99,4.216,1.504,"versicolor"
33,5.993,2.186,3.998,0.984,"versicolor"
33,6.102,2.898,4.714,1.415,"versicolor"
33,5.608,2.896,3.583,1.308,"versicolor"
33,6.706,3.099,4.408,1.401,"versicolor"
33,5.618,3.015,4.49,1.488,"versicolor"
33,5.802,2.692,4.107,0.994,"versicolor"
33,6.194,2.211,4.514,1.51,"versicolor"
33,5.584,2.488,3.899,1.093,"versicolor"
33,5.886,3.208,4.795,1.794,"versicolor"
33,6.083,2.802,3.986,1.301,"versicolor"
33,6.279,2.485,4.901,1.499,"versicolor"
33,6.103,2.801,4.697,1.214,"versicolor"
33,6.409,2.907,4.318,1.292,"versicolor"
33,6.597,3.014,4.394,1.406,"versicolor"
33,6.803,2.8,4.8,1.4,"versicolor"
33,6.688,2.988,5.007,1.71,"versicolor"
33,5.982,2.901,4.484,1.477,"versicolor"
33,5.692,2.609,3.488,1.013,"versicolor"
33,5.491,2.401,3.8,1.096,"versicolor"
33,5.516,2.421,3.698,0.998,"versicolor"
33,5.794,2.703,3.912,1.201,"versicolor"
33,5.984,2.71,5.12,1.596,"versicolor"
33,5.403,2.997,4.5,1.492,"versicolor"
33,6.009,3.41,4.495,1.605,"versicolor"
33,6.696,3.093,4.7,1.49,"versicolor"
33,6.303,2.295,4.409,1.303,"versicolor"
33,5.587,2.983,4.081,1.29,"versicolor"
33,5.498,2.502,4.01,1.291,"versicolor"
33,5.505,2.599,4.388,1.198,"versicolor"
33,6.083,3.012,4.605,1.416,"versicolor"
33,5.795,2.588,4.016,1.211,"versicolor"
33,4.999,2.29,3.296,0.993,"versicolor"
33,5.607,2.69,4.192,1.291,"versicolor"
33,5.706,2.994,4.191,1.211,"versicolor"
33,5.677,2.923,4.197,1.299,"versicolor"
33,6.204,2.889,4.303,1.284,"versicolor"
33,5.093,2.491,2.988,1.087,"versicolor"
33,5.698,2.801,4.093,1.31,"versicolor"
33,6.299,3.329,6.003,2.492,"virginica"
33,5.793,2.706,5.089,1.897,"virginica"
33,7.106,2.991,5.913,2.102,"virginica"
33,6.3,2.905,5.589,1.809,"virginica"
33,6.487,2.999,5.807,2.195,"virginica"
33,7.604,2.999,6.599,2.094,"virginica"
33,4.902,2.515,4.499,1.707,"virginica"
33,7.305,2.883,6.312,1.791,"virginica"
33,6.697,2.508,5.813,1.813,"virginica"
33,7.206,3.582,6.1,2.5,"virginica"
33,6.507,3.186,5.11,2.002,"virginica"
33,6.393,2.665,5.33,1.895,"virginica"
33,6.795,3.011,5.499,2.107,"virginica"
33,5.7,2.494,5.027,1.983,"virginica"
33,5.797,2.8,5.098,2.42,"virginica"
33,6.394,3.198,5.291,2.3,"virginica"
33,6.495,3.002,5.508,1.8,"virginica"
33,7.712,3.803,6.701,2.19,"virginica"
33,7.7,2.597,6.906,2.309,"virginica"
33,6.008,2.206,5,1.502,"virginica"
33,6.905,3.203,5.713,2.301,"virginica"
33,5.605,2.805,4.899,2.012,"virginica"
33,7.695,2.805,6.708,1.99,"virginica"
33,6.304,2.714,4.899,1.824,"virginica"
33,6.705,3.311,5.692,2.105,"virginica"
33,7.22,3.207,6.013,1.812,"virginica"
33,6.19,2.797,4.801,1.805,"virginica"
33,6.082,2.987,4.908,1.815,"virginica"
33,6.397,2.798,5.61,2.117,"virginica"
33,7.174,3.009,5.811,1.613,"virginica"
33,7.401,2.812,6.087,1.9,"virginica"
33,7.904,3.798,6.403,2.022,"virginica"
33,6.4,2.808,5.599,2.191,"virginica"
33,6.297,2.797,5.095,1.501,"virginica"
33,6.106,2.596,5.605,1.382,"virginica"
33,7.692,3.005,6.095,2.301,"virginica"
33,6.29,3.388,5.584,2.39,"virginica"
33,6.402,3.111,5.489,1.803,"virginica"
33,6.005,3.007,4.79,1.814,"virginica"
33,6.906,3.101,5.394,2.099,"virginica"
33,6.702,3.114,5.607,2.4,"virginica"
33,6.896,3.111,5.083,2.284,"virginica"
33,5.798,2.711,5.078,1.892,"virginica"
33,6.778,3.203,5.901,2.293,"virginica"
33,6.695,3.289,5.699,2.507,"virginica"
33,6.699,3.013,5.19,2.292,"virginica"
33,6.293,2.511,4.995,1.926,"virginica"
33,6.493,2.986,5.197,1.99,"virginica"
33,6.2,3.405,5.412,2.3,"virginica"
33,5.899,2.998,5.096,1.779,"virginica"
