"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
36,5.777,2.583,3.983,1.19,"versicolor"
36,5.01,2.314,3.29,1.003,"versicolor"
36,5.607,2.708,4.201,1.278,"versicolor"
36,5.694,3.008,4.202,1.189,"versicolor"
36,5.713,2.914,4.191,1.312,"versicolor"
36,6.189,2.891,4.307,1.299,"versicolor"
36,5.105,2.498,2.992,1.085,"versicolor"
36,5.703,2.8,4.098,1.306,"versicolor"
36,6.304,3.296,5.989,2.505,"virginica"
36,5.804,2.678,5.102,1.899,"virginica"
36,7.116,3.001,5.912,2.104,"virginica"
36,6.282,2.908,5.601,1.811,"virginica"
36,6.488,2.99,5.817,2.175,"virginica"
36,7.603,2.994,6.613,2.094,"virginica"
36,4.902,2.494,4.511,1.682,"virginica"
36,7.288,2.901,6.301,1.802,"virginica"
36,6.704,2.498,5.799,1.809,"virginica"
36,7.191,3.613,6.088,2.505,"virginica"
36,6.484,3.21,5.097,2.011,"virginica"
36,6.384,2.693,5.311,1.913,"virginica"
36,6.792,3.016,5.509,2.089,"virginica"
36,5.692,2.504,4.988,1.998,"virginica"
36,5.824,2.806,5.118,2.405,"virginica"
36,6.41,3.221,5.293,2.302,"virginica"
36,6.503,3.019,5.485,1.818,"virginica"
36,7.717,3.786,6.699,2.196,"virginica"
36,7.7,2.616,6.895,2.314,"virginica"
36,5.992,2.215,5.002,1.502,"virginica"
36,6.912,3.179,5.703,2.3,"virginica"
36,5.597,2.805,4.895,2.006,"virginica"
36,7.707,2.798,6.689,2.002,"virginica"
36,6.302,2.691,4.907,1.807,"virginica"
36,6.698,3.284,5.703,2.115,"virginica"
36,7.195,3.212,5.986,1.802,"virginica"
36,6.207,2.811,4.815,1.805,"virginica"
36,6.095,2.989,4.905,1.812,"virginica"
36,6.384,2.79,5.591,2.124,"virginica"
36,7.199,3.012,5.785,1.598,"virginica"
36,7.412,2.794,6.089,1.89,"virginica"
36,7.888,3.792,6.428,1.994,"virginica"
36,6.415,2.788,5.586,2.208,"virginica"
36,6.312,2.797,5.084,1.497,"virginica"
36,6.122,2.604,5.599,1.421,"virginica"
36,7.717,2.997,6.092,2.299,"virginica"
36,6.312,3.396,5.602,2.409,"virginica"
36,6.416,3.108,5.5,1.804,"virginica"
36,6,2.981,4.797,1.78,"virginica"
36,6.894,3.104,5.415,2.113,"virginica"
36,6.684,3.107,5.579,2.392,"virginica"
36,6.902,3.112,5.104,2.314,"virginica"
36,5.808,2.695,5.094,1.893,"virginica"
36,6.798,3.21,5.895,2.29,"virginica"
36,6.711,3.309,5.705,2.502,"virginica"
36,6.689,2.981,5.214,2.306,"virginica"
36,6.287,2.502,5.012,1.916,"virginica"
36,6.507,3,5.209,2.006,"virginica"
36,6.205,3.383,5.397,2.3,"virginica"
36,5.891,2.998,5.096,1.812,"virginica"
