"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
27,6.294,3.403,5.608,2.392,"virginica"
27,6.415,3.119,5.508,1.812,"virginica"
27,5.999,3.009,4.798,1.805,"virginica"
27,6.907,3.105,5.401,2.101,"virginica"
27,6.708,3.101,5.597,2.417,"virginica"
27,6.901,3.09,5.089,2.309,"virginica"
27,5.797,2.691,5.1,1.902,"virginica"
27,6.785,3.195,5.906,2.293,"virginica"
27,6.714,3.286,5.705,2.489,"virginica"
27,6.711,3.012,5.187,2.308,"virginica"
27,6.298,2.492,4.992,1.906,"virginica"
27,6.494,2.994,5.171,1.999,"virginica"
27,6.2,3.422,5.407,2.299,"virginica"
27,5.892,2.987,5.095,1.79,"virginica"
