"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
61,6.71,2.491,5.81,1.788,"virginica"
61,7.193,3.608,6.105,2.508,"virginica"
61,6.506,3.175,5.091,2.004,"virginica"
61,6.41,2.693,5.313,1.901,"virginica"
61,6.793,2.998,5.503,2.108,"virginica"
61,5.688,2.5,4.993,2.011,"virginica"
61,5.805,2.803,5.08,2.396,"virginica"
61,6.392,3.196,5.299,2.308,"virginica"
61,6.506,2.983,5.499,1.792,"virginica"
61,7.696,3.805,6.711,2.213,"virginica"
61,7.699,2.6,6.901,2.296,"virginica"
61,6.011,2.212,5.02,1.5,"virginica"
61,6.894,3.212,5.709,2.291,"virginica"
61,5.59,2.81,4.917,1.979,"virginica"
61,7.685,2.782,6.685,2.015,"virginica"
61,6.291,2.69,4.916,1.807,"virginica"
61,6.691,3.302,5.677,2.116,"virginica"
61,7.195,3.215,5.985,1.807,"virginica"
61,6.193,2.797,4.8,1.799,"virginica"
61,6.105,2.992,4.904,1.804,"virginica"
61,6.401,2.811,5.59,2.096,"virginica"
61,7.2,3.002,5.809,1.617,"virginica"
61,7.403,2.789,6.085,1.892,"virginica"
61,7.896,3.789,6.413,2.006,"virginica"
61,6.403,2.791,5.6,2.2,"virginica"
61,6.292,2.802,5.094,1.5,"virginica"
61,6.076,2.612,5.58,1.402,"virginica"
61,7.707,3.007,6.077,2.287,"virginica"
61,6.308,3.403,5.587,2.406,"virginica"
61,6.403,3.108,5.493,1.797,"virginica"
61,5.987,2.991,4.786,1.784,"virginica"
61,6.913,3.105,5.395,2.101,"virginica"
61,6.69,3.112,5.605,2.42,"virginica"
61,6.904,3.116,5.098,2.295,"virginica"
61,5.797,2.713,5.102,1.9,"virginica"
61,6.79,3.209,5.897,2.306,"virginica"
61,6.701,3.3,5.73,2.5,"virginica"
61,6.676,3,5.204,2.299,"virginica"
61,6.29,2.508,5.005,1.899,"virginica"
61,6.501,3.013,5.204,1.986,"virginica"
61,6.205,3.401,5.406,2.306,"virginica"
61,5.916,2.996,5.089,1.804,"virginica"
