"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
95,6.096,3.02,4.606,1.391,"versicolor"
95,5.806,2.591,3.99,1.186,"versicolor"
95,4.994,2.296,3.298,0.991,"versicolor"
95,5.581,2.699,4.21,1.304,"versicolor"
95,5.706,3.002,4.19,1.219,"versicolor"
95,5.692,2.891,4.177,1.297,"versicolor"
95,6.185,2.908,4.299,1.304,"versicolor"
95,5.112,2.475,2.987,1.111,"versicolor"
95,5.716,2.815,4.097,1.298,"versicolor"
95,6.298,3.293,5.991,2.497,"virginica"
95,5.806,2.689,5.1,1.904,"virginica"
95,7.12,3.013,5.908,2.097,"virginica"
95,6.312,2.887,5.589,1.776,"virginica"
95,6.493,3.016,5.796,2.207,"virginica"
95,7.589,3.01,6.605,2.105,"virginica"
95,4.904,2.501,4.484,1.718,"virginica"
95,7.323,2.904,6.314,1.794,"virginica"
95,6.694,2.499,5.798,1.783,"virginica"
95,7.201,3.589,6.1,2.5,"virginica"
95,6.485,3.195,5.1,1.98,"virginica"
95,6.406,2.691,5.301,1.893,"virginica"
95,6.807,3.01,5.497,2.093,"virginica"
95,5.685,2.509,5.007,1.997,"virginica"
95,5.808,2.806,5.106,2.411,"virginica"
95,6.408,3.193,5.302,2.305,"virginica"
95,6.514,2.997,5.489,1.799,"virginica"
95,7.697,3.778,6.708,2.19,"virginica"
95,7.692,2.605,6.91,2.314,"virginica"
95,6.024,2.193,5.015,1.504,"virginica"
95,6.9,3.203,5.724,2.31,"virginica"
95,5.606,2.796,4.922,1.988,"virginica"
95,7.693,2.792,6.704,2.022,"virginica"
95,6.318,2.699,4.893,1.799,"virginica"
95,6.705,3.322,5.689,2.08,"virginica"
95,7.195,3.197,5.999,1.796,"virginica"
95,6.208,2.811,4.795,1.793,"virginica"
95,6.084,3,4.903,1.807,"virginica"
95,6.408,2.787,5.556,2.117,"virginica"
95,7.19,3.007,5.816,1.587,"virginica"
95,7.389,2.807,6.091,1.906,"virginica"
95,7.9,3.801,6.4,2.002,"virginica"
95,6.403,2.796,5.592,2.205,"virginica"
95,6.318,2.795,5.103,1.504,"virginica"
95,6.087,2.589,5.596,1.393,"virginica"
95,7.704,2.99,6.091,2.288,"virginica"
95,6.29,3.417,5.589,2.407,"virginica"
95,6.39,3.107,5.503,1.81,"virginica"
95,6.01,2.994,4.808,1.792,"virginica"
95,6.89,3.094,5.408,2.119,"virginica"
95,6.703,3.099,5.581,2.41,"virginica"
95,6.902,3.102,5.098,2.284,"virginica"
95,5.8,2.691,5.108,1.912,"virginica"
95,6.79,3.199,5.913,2.285,"virginica"
95,6.698,3.298,5.719,2.515,"virginica"
95,6.704,3,5.216,2.299,"virginica"
95,6.292,2.512,5.005,1.897,"virginica"
95,6.505,3.014,5.21,2.006,"virginica"
95,6.193,3.403,5.39,2.301,"virginica"
95,5.889,2.997,5.09,1.817,"virginica"
