"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
81,6.8,2.792,4.796,1.396,"versicolor"
81,6.697,3.006,5.006,1.683,"versicolor"
81,5.998,2.907,4.476,1.5,"versicolor"
81,5.697,2.6,3.51,0.996,"versicolor"
81,5.519,2.416,3.79,1.097,"versicolor"
81,5.495,2.402,3.712,1.02,"versicolor"
81,5.806,2.701,3.899,1.182,"versicolor"
81,6.016,2.697,5.104,1.586,"versicolor"
81,5.405,2.993,4.499,1.493,"versicolor"
81,5.994,3.399,4.484,1.587,"versicolor"
81,6.697,3.123,4.685,1.493,"versicolor"
81,6.294,2.31,4.392,1.292,"versicolor"
81,5.609,2.991,4.104,1.288,"versicolor"
81,5.513,2.505,3.998,1.304,"versicolor"
81,5.497,2.612,4.389,1.214,"versicolor"
81,6.088,2.992,4.616,1.4,"versicolor"
81,5.807,2.6,4.002,1.207,"versicolor"
81,4.995,2.288,3.312,0.997,"versicolor"
81,5.597,2.689,4.208,1.292,"versicolor"
81,5.693,2.994,4.205,1.203,"versicolor"
81,5.684,2.899,4.193,1.291,"versicolor"
81,6.196,2.886,4.301,1.3,"versicolor"
81,5.112,2.514,3.011,1.095,"versicolor"
81,5.691,2.775,4.085,1.294,"versicolor"
81,6.319,3.301,5.989,2.505,"virginica"
81,5.795,2.705,5.105,1.884,"virginica"
81,7.09,2.994,5.902,2.106,"virginica"
81,6.307,2.885,5.584,1.802,"virginica"
81,6.49,2.987,5.828,2.2,"virginica"
81,7.614,3.001,6.596,2.113,"virginica"
81,4.884,2.514,4.501,1.719,"virginica"
81,7.286,2.906,6.313,1.79,"virginica"
81,6.708,2.495,5.803,1.802,"virginica"
81,7.199,3.573,6.111,2.496,"virginica"
81,6.494,3.209,5.099,2.001,"virginica"
81,6.401,2.698,5.302,1.9,"virginica"
81,6.793,2.979,5.492,2.112,"virginica"
81,5.696,2.511,4.986,2.015,"virginica"
81,5.818,2.795,5.096,2.406,"virginica"
81,6.402,3.197,5.295,2.307,"virginica"
81,6.489,2.999,5.489,1.794,"virginica"
81,7.702,3.797,6.7,2.199,"virginica"
81,7.724,2.612,6.888,2.285,"virginica"
81,6.006,2.199,4.994,1.509,"virginica"
81,6.874,3.217,5.685,2.296,"virginica"
81,5.605,2.812,4.901,1.998,"virginica"
81,7.694,2.802,6.705,1.991,"virginica"
81,6.285,2.694,4.9,1.81,"virginica"
81,6.699,3.308,5.704,2.092,"virginica"
81,7.219,3.199,5.994,1.8,"virginica"
81,6.197,2.803,4.787,1.81,"virginica"
81,6.103,2.991,4.908,1.795,"virginica"
81,6.395,2.803,5.607,2.095,"virginica"
81,7.222,3.014,5.794,1.61,"virginica"
81,7.397,2.784,6.099,1.896,"virginica"
81,7.906,3.789,6.407,2,"virginica"
81,6.408,2.805,5.595,2.182,"virginica"
81,6.286,2.807,5.108,1.496,"virginica"
81,6.094,2.617,5.615,1.409,"virginica"
81,7.706,3.001,6.097,2.301,"virginica"
81,6.297,3.404,5.614,2.398,"virginica"
81,6.397,3.102,5.53,1.808,"virginica"
81,5.991,2.982,4.787,1.789,"virginica"
81,6.895,3.106,5.402,2.1,"virginica"
81,6.704,3.122,5.588,2.404,"virginica"
81,6.908,3.104,5.083,2.291,"virginica"
81,5.802,2.714,5.095,1.908,"virginica"
81,6.799,3.201,5.901,2.298,"virginica"
81,6.697,3.303,5.715,2.501,"virginica"
81,6.705,3.002,5.192,2.3,"virginica"
81,6.308,2.502,5.007,1.903,"virginica"
81,6.514,3.002,5.204,1.999,"virginica"
81,6.189,3.392,5.399,2.306,"virginica"
81,5.91,3.002,5.119,1.8,"virginica"
