"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
2,7.689,2.798,6.697,2.011,"virginica"
2,6.313,2.695,4.918,1.799,"virginica"
2,6.69,3.321,5.693,2.1,"virginica"
2,7.221,3.18,5.992,1.792,"virginica"
2,6.192,2.796,4.801,1.794,"virginica"
2,6.088,3.008,4.898,1.8,"virginica"
2,6.409,2.789,5.593,2.104,"virginica"
2,7.187,2.99,5.814,1.589,"virginica"
2,7.388,2.803,6.087,1.911,"virginica"
2,7.904,3.789,6.41,1.997,"virginica"
2,6.394,2.81,5.583,2.196,"virginica"
2,6.278,2.808,5.105,1.519,"virginica"
2,6.093,2.586,5.583,1.399,"virginica"
2,7.7,3.013,6.105,2.301,"virginica"
2,6.305,3.408,5.6,2.406,"virginica"
2,6.396,3.104,5.504,1.812,"virginica"
2,5.992,2.993,4.798,1.784,"virginica"
2,6.899,3.092,5.377,2.111,"virginica"
2,6.699,3.092,5.603,2.394,"virginica"
2,6.901,3.104,5.111,2.32,"virginica"
2,5.794,2.678,5.105,1.898,"virginica"
2,6.802,3.204,5.889,2.302,"virginica"
2,6.705,3.303,5.704,2.502,"virginica"
2,6.695,3.004,5.208,2.287,"virginica"
2,6.3,2.52,5,1.9,"virginica"
2,6.499,3.02,5.195,1.989,"virginica"
2,6.225,3.388,5.409,2.297,"virginica"
2,5.896,2.994,5.089,1.805,"virginica"
