"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
84,5.499,2.398,3.697,0.981,"versicolor"
84,5.805,2.685,3.892,1.194,"versicolor"
84,5.99,2.705,5.085,1.605,"versicolor"
84,5.408,2.987,4.492,1.496,"versicolor"
84,6.012,3.388,4.506,1.589,"versicolor"
84,6.699,3.084,4.704,1.491,"versicolor"
84,6.311,2.303,4.396,1.298,"versicolor"
84,5.601,3.008,4.112,1.29,"versicolor"
84,5.506,2.512,3.998,1.296,"versicolor"
84,5.49,2.607,4.415,1.196,"versicolor"
84,6.096,2.988,4.619,1.404,"versicolor"
84,5.795,2.608,4.005,1.191,"versicolor"
84,4.986,2.282,3.289,0.991,"versicolor"
84,5.623,2.718,4.204,1.305,"versicolor"
84,5.705,2.991,4.2,1.201,"versicolor"
84,5.686,2.895,4.202,1.299,"versicolor"
84,6.215,2.885,4.312,1.296,"versicolor"
84,5.103,2.5,3.009,1.091,"versicolor"
84,5.708,2.802,4.092,1.294,"versicolor"
84,6.309,3.291,6.002,2.499,"virginica"
84,5.817,2.7,5.101,1.899,"virginica"
84,7.106,2.988,5.895,2.081,"virginica"
84,6.303,2.894,5.586,1.815,"virginica"
84,6.509,2.996,5.791,2.187,"virginica"
84,7.601,2.999,6.593,2.107,"virginica"
84,4.895,2.472,4.505,1.694,"virginica"
84,7.306,2.897,6.301,1.807,"virginica"
84,6.702,2.487,5.824,1.812,"virginica"
84,7.186,3.604,6.095,2.496,"virginica"
84,6.499,3.21,5.094,1.998,"virginica"
84,6.402,2.703,5.295,1.905,"virginica"
84,6.799,3.004,5.51,2.078,"virginica"
84,5.711,2.509,5.001,1.979,"virginica"
84,5.789,2.798,5.125,2.39,"virginica"
84,6.391,3.197,5.287,2.303,"virginica"
84,6.496,2.997,5.506,1.798,"virginica"
84,7.705,3.798,6.699,2.214,"virginica"
84,7.707,2.606,6.901,2.311,"virginica"
84,6.001,2.208,5.004,1.502,"virginica"
84,6.896,3.192,5.715,2.295,"virginica"
84,5.615,2.789,4.899,2,"virginica"
84,7.705,2.806,6.714,1.999,"virginica"
84,6.3,2.709,4.895,1.789,"virginica"
84,6.707,3.291,5.69,2.1,"virginica"
84,7.202,3.194,5.978,1.81,"virginica"
84,6.221,2.792,4.781,1.806,"virginica"
84,6.102,2.993,4.898,1.796,"virginica"
84,6.411,2.809,5.591,2.096,"virginica"
84,7.198,3.003,5.788,1.6,"virginica"
84,7.4,2.806,6.099,1.886,"virginica"
84,7.914,3.792,6.4,1.997,"virginica"
84,6.393,2.796,5.61,2.183,"virginica"
84,6.296,2.809,5.099,1.494,"virginica"
84,6.096,2.599,5.59,1.39,"virginica"
84,7.701,3.012,6.112,2.306,"virginica"
84,6.295,3.418,5.6,2.387,"virginica"
84,6.395,3.107,5.499,1.823,"virginica"
84,5.983,2.999,4.791,1.774,"virginica"
84,6.905,3.103,5.407,2.078,"virginica"
84,6.703,3.105,5.598,2.428,"virginica"
84,6.908,3.094,5.094,2.304,"virginica"
84,5.789,2.694,5.11,1.903,"virginica"
84,6.821,3.198,5.918,2.287,"virginica"
84,6.706,3.294,5.695,2.495,"virginica"
84,6.695,2.998,5.213,2.302,"virginica"
84,6.316,2.505,4.99,1.907,"virginica"
84,6.503,3.012,5.19,2,"virginica"
84,6.216,3.417,5.409,2.302,"virginica"
84,5.895,3.005,5.11,1.786,"virginica"
