"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
52,6.408,2.882,4.283,1.309,"versicolor"
52,6.607,2.981,4.405,1.397,"versicolor"
52,6.795,2.802,4.792,1.378,"versicolor"
52,6.703,2.988,5.019,1.705,"versicolor"
52,6.001,2.886,4.503,1.507,"versicolor"
52,5.686,2.584,3.508,0.995,"versicolor"
52,5.488,2.399,3.813,1.101,"versicolor"
52,5.508,2.4,3.708,1.003,"versicolor"
52,5.795,2.685,3.9,1.191,"versicolor"
52,6.002,2.695,5.095,1.597,"versicolor"
52,5.388,2.997,4.507,1.502,"versicolor"
52,6.004,3.407,4.493,1.595,"versicolor"
52,6.708,3.086,4.713,1.505,"versicolor"
52,6.304,2.288,4.398,1.291,"versicolor"
52,5.604,3.008,4.084,1.29,"versicolor"
52,5.512,2.521,4.002,1.324,"versicolor"
52,5.496,2.591,4.414,1.181,"versicolor"
52,6.09,3.008,4.605,1.406,"versicolor"
52,5.816,2.618,4.012,1.209,"versicolor"
52,5.005,2.299,3.289,1.014,"versicolor"
52,5.599,2.702,4.185,1.304,"versicolor"
52,5.701,2.996,4.183,1.186,"versicolor"
52,5.705,2.903,4.197,1.293,"versicolor"
52,6.211,2.897,4.302,1.304,"versicolor"
52,5.098,2.511,3.004,1.09,"versicolor"
52,5.697,2.801,4.096,1.308,"versicolor"
52,6.308,3.305,5.998,2.488,"virginica"
52,5.811,2.706,5.091,1.907,"virginica"
52,7.091,2.997,5.893,2.11,"virginica"
52,6.299,2.907,5.588,1.788,"virginica"
52,6.504,3.005,5.802,2.196,"virginica"
52,7.599,2.998,6.597,2.11,"virginica"
52,4.907,2.501,4.492,1.72,"virginica"
52,7.283,2.894,6.315,1.809,"virginica"
52,6.707,2.507,5.795,1.803,"virginica"
52,7.205,3.606,6.105,2.495,"virginica"
52,6.481,3.208,5.107,1.991,"virginica"
52,6.412,2.698,5.31,1.894,"virginica"
52,6.795,3.002,5.496,2.103,"virginica"
52,5.699,2.489,4.999,2.008,"virginica"
52,5.81,2.788,5.097,2.416,"virginica"
52,6.402,3.213,5.293,2.305,"virginica"
52,6.498,2.998,5.501,1.793,"virginica"
52,7.685,3.806,6.696,2.213,"virginica"
52,7.698,2.6,6.915,2.304,"virginica"
52,6.004,2.208,4.991,1.491,"virginica"
52,6.91,3.18,5.699,2.286,"virginica"
52,5.613,2.798,4.924,2.017,"virginica"
52,7.702,2.788,6.712,1.996,"virginica"
52,6.31,2.708,4.906,1.808,"virginica"
52,6.69,3.308,5.706,2.097,"virginica"
52,7.204,3.205,5.998,1.798,"virginica"
52,6.19,2.809,4.805,1.781,"virginica"
52,6.081,3.01,4.895,1.799,"virginica"
52,6.416,2.78,5.591,2.091,"virginica"
52,7.201,2.996,5.806,1.588,"virginica"
52,7.402,2.806,6.095,1.906,"virginica"
52,7.891,3.778,6.389,1.987,"virginica"
52,6.417,2.79,5.613,2.191,"virginica"
52,6.31,2.807,5.101,1.505,"virginica"
52,6.091,2.608,5.593,1.405,"virginica"
52,7.69,3.007,6.113,2.303,"virginica"
52,6.285,3.41,5.592,2.408,"virginica"
52,6.39,3.089,5.489,1.787,"virginica"
52,6.007,3.005,4.803,1.822,"virginica"
52,6.889,3.095,5.385,2.1,"virginica"
52,6.698,3.11,5.597,2.394,"virginica"
52,6.898,3.1,5.107,2.291,"virginica"
52,5.764,2.702,5.077,1.922,"virginica"
52,6.805,3.202,5.911,2.275,"virginica"
52,6.688,3.305,5.703,2.505,"virginica"
52,6.688,3.018,5.196,2.315,"virginica"
52,6.301,2.515,4.991,1.891,"virginica"
52,6.513,3.005,5.204,1.989,"virginica"
52,6.201,3.405,5.388,2.295,"virginica"
52,5.913,3.007,5.087,1.805,"virginica"
