"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
26,7.097,2.994,5.877,2.114,"virginica"
26,6.298,2.893,5.602,1.793,"virginica"
26,6.496,3.007,5.79,2.19,"virginica"
26,7.598,3.012,6.609,2.086,"virginica"
26,4.899,2.487,4.493,1.698,"virginica"
26,7.304,2.896,6.305,1.793,"virginica"
26,6.701,2.522,5.809,1.795,"virginica"
26,7.193,3.599,6.103,2.502,"virginica"
26,6.496,3.188,5.091,2.001,"virginica"
26,6.411,2.696,5.299,1.914,"virginica"
26,6.807,2.994,5.508,2.089,"virginica"
26,5.692,2.492,5.008,1.992,"virginica"
26,5.783,2.793,5.11,2.405,"virginica"
26,6.398,3.204,5.302,2.312,"virginica"
26,6.5,3.006,5.5,1.808,"virginica"
26,7.69,3.805,6.706,2.207,"virginica"
26,7.694,2.6,6.898,2.294,"virginica"
26,5.974,2.196,4.989,1.51,"virginica"
26,6.906,3.221,5.686,2.308,"virginica"
26,5.62,2.784,4.913,2.003,"virginica"
26,7.669,2.804,6.675,1.994,"virginica"
26,6.288,2.703,4.891,1.795,"virginica"
26,6.706,3.313,5.693,2.109,"virginica"
26,7.188,3.193,5.992,1.806,"virginica"
26,6.22,2.804,4.809,1.798,"virginica"
26,6.094,2.999,4.889,1.808,"virginica"
26,6.408,2.804,5.611,2.098,"virginica"
26,7.198,2.992,5.821,1.579,"virginica"
26,7.392,2.805,6.118,1.901,"virginica"
26,7.889,3.815,6.403,1.998,"virginica"
26,6.399,2.823,5.602,2.196,"virginica"
26,6.281,2.789,5.098,1.523,"virginica"
26,6.104,2.605,5.596,1.412,"virginica"
26,7.692,3,6.079,2.305,"virginica"
26,6.3,3.405,5.604,2.397,"virginica"
26,6.407,3.106,5.504,1.809,"virginica"
26,6.016,2.997,4.809,1.796,"virginica"
26,6.906,3.09,5.43,2.09,"virginica"
26,6.719,3.11,5.589,2.402,"virginica"
26,6.904,3.103,5.114,2.298,"virginica"
26,5.792,2.704,5.109,1.903,"virginica"
26,6.789,3.204,5.917,2.303,"virginica"
26,6.696,3.299,5.685,2.495,"virginica"
26,6.706,3.01,5.203,2.292,"virginica"
26,6.311,2.483,5.029,1.902,"virginica"
26,6.497,3.018,5.206,2.002,"virginica"
26,6.204,3.418,5.393,2.288,"virginica"
26,5.9,2.997,5.113,1.8,"virginica"
