"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
21,5.299,3.704,1.503,0.211,"setosa"
21,5.003,3.305,1.412,0.191,"setosa"
21,7.007,3.209,4.694,1.392,"versicolor"
21,6.385,3.203,4.499,1.514,"versicolor"
21,6.89,3.104,4.903,1.492,"versicolor"
21,5.499,2.308,4.003,1.296,"versicolor"
21,6.501,2.805,4.608,1.501,"versicolor"
21,5.697,2.782,4.488,1.295,"versicolor"
21,6.295,3.31,4.698,1.601,"versicolor"
21,4.913,2.422,3.323,0.996,"versicolor"
21,6.593,2.895,4.598,1.314,"versicolor"
21,5.193,2.711,3.906,1.407,"versicolor"
21,4.999,1.987,3.509,0.985,"versicolor"
21,5.901,2.994,4.21,1.497,"versicolor"
21,6.004,2.197,3.997,0.996,"versicolor"
21,6.106,2.884,4.683,1.408,"versicolor"
21,5.598,2.896,3.595,1.317,"versicolor"
21,6.704,3.083,4.386,1.396,"versicolor"
21,5.605,3.012,4.495,1.518,"versicolor"
21,5.789,2.694,4.096,0.993,"versicolor"
21,6.196,2.198,4.514,1.49,"versicolor"
21,5.609,2.507,3.897,1.079,"versicolor"
21,5.899,3.197,4.801,1.803,"versicolor"
21,6.106,2.815,3.998,1.298,"versicolor"
21,6.311,2.505,4.901,1.496,"versicolor"
21,6.092,2.825,4.701,1.198,"versicolor"
21,6.408,2.894,4.288,1.286,"versicolor"
21,6.595,3.01,4.402,1.411,"versicolor"
21,6.791,2.799,4.799,1.397,"versicolor"
21,6.679,2.988,4.995,1.705,"versicolor"
21,6,2.896,4.492,1.509,"versicolor"
21,5.711,2.602,3.501,0.991,"versicolor"
21,5.501,2.418,3.8,1.088,"versicolor"
21,5.496,2.399,3.693,0.974,"versicolor"
21,5.782,2.685,3.894,1.201,"versicolor"
21,5.998,2.7,5.091,1.593,"versicolor"
21,5.397,2.993,4.511,1.506,"versicolor"
21,5.987,3.407,4.486,1.617,"versicolor"
21,6.705,3.115,4.699,1.505,"versicolor"
21,6.312,2.283,4.414,1.287,"versicolor"
21,5.585,3.005,4.087,1.292,"versicolor"
21,5.498,2.511,3.998,1.273,"versicolor"
21,5.506,2.598,4.404,1.215,"versicolor"
21,6.118,2.986,4.601,1.393,"versicolor"
21,5.807,2.601,3.997,1.209,"versicolor"
21,5.004,2.301,3.294,0.991,"versicolor"
21,5.599,2.702,4.194,1.307,"versicolor"
21,5.686,2.994,4.2,1.197,"versicolor"
21,5.707,2.902,4.199,1.303,"versicolor"
21,6.197,2.913,4.316,1.303,"versicolor"
21,5.105,2.495,2.992,1.09,"versicolor"
21,5.709,2.791,4.084,1.3,"versicolor"
21,6.301,3.312,5.989,2.493,"virginica"
21,5.791,2.707,5.127,1.898,"virginica"
21,7.089,3.004,5.913,2.109,"virginica"
21,6.303,2.919,5.595,1.784,"virginica"
21,6.488,2.993,5.803,2.208,"virginica"
21,7.6,3,6.615,2.088,"virginica"
21,4.903,2.496,4.484,1.714,"virginica"
21,7.292,2.887,6.294,1.802,"virginica"
21,6.704,2.51,5.808,1.808,"virginica"
21,7.194,3.592,6.09,2.494,"virginica"
21,6.496,3.188,5.11,1.991,"virginica"
21,6.409,2.698,5.304,1.9,"virginica"
21,6.787,3.013,5.499,2.104,"virginica"
21,5.708,2.508,4.991,1.995,"virginica"
21,5.789,2.786,5.108,2.402,"virginica"
21,6.395,3.2,5.302,2.309,"virginica"
21,6.495,2.995,5.499,1.783,"virginica"
21,7.719,3.805,6.708,2.179,"virginica"
21,7.707,2.594,6.905,2.303,"virginica"
21,5.989,2.215,5.008,1.495,"virginica"
21,6.926,3.205,5.696,2.294,"virginica"
21,5.593,2.802,4.913,1.989,"virginica"
21,7.711,2.792,6.693,2.008,"virginica"
21,6.292,2.712,4.901,1.812,"virginica"
21,6.695,3.328,5.691,2.088,"virginica"
21,7.21,3.197,6.001,1.805,"virginica"
21,6.202,2.791,4.792,1.819,"virginica"
21,6.113,2.999,4.896,1.8,"virginica"
21,6.422,2.805,5.608,2.109,"virginica"
21,7.195,3.01,5.79,1.587,"virginica"
21,7.398,2.798,6.109,1.926,"virginica"
21,7.882,3.791,6.4,1.998,"virginica"
21,6.399,2.811,5.601,2.209,"virginica"
21,6.314,2.801,5.099,1.505,"virginica"
21,6.103,2.586,5.598,1.399,"virginica"
21,7.687,3.008,6.119,2.291,"virginica"
21,6.301,3.385,5.614,2.403,"virginica"
21,6.402,3.098,5.5,1.807,"virginica"
21,5.988,3.015,4.794,1.798,"virginica"
21,6.915,3.092,5.394,2.101,"virginica"
21,6.695,3.092,5.585,2.388,"virginica"
21,6.89,3.104,5.117,2.307,"virginica"
21,5.788,2.695,5.092,1.893,"virginica"
21,6.796,3.209,5.901,2.295,"virginica"
21,6.715,3.313,5.673,2.506,"virginica"
21,6.687,3.007,5.209,2.29,"virginica"
21,6.304,2.484,5.014,1.913,"virginica"
21,6.487,3.018,5.21,2.005,"virginica"
21,6.199,3.39,5.396,2.301,"virginica"
21,5.898,2.984,5.119,1.805,"virginica"
