"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
41,6.4,3.116,5.5,1.798,"virginica"
41,6.005,2.982,4.812,1.8,"virginica"
41,6.916,3.098,5.389,2.085,"virginica"
41,6.713,3.097,5.616,2.404,"virginica"
41,6.907,3.109,5.09,2.295,"virginica"
41,5.792,2.693,5.102,1.895,"virginica"
41,6.79,3.218,5.896,2.293,"virginica"
41,6.701,3.294,5.698,2.509,"virginica"
41,6.701,3.009,5.206,2.294,"virginica"
41,6.317,2.484,4.995,1.896,"virginica"
41,6.513,2.982,5.195,1.981,"virginica"
41,6.184,3.401,5.407,2.292,"virginica"
41,5.906,2.992,5.113,1.797,"virginica"
