"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
71,6.101,2.8,4.69,1.194,"versicolor"
71,6.408,2.918,4.298,1.294,"versicolor"
71,6.616,3.013,4.411,1.374,"versicolor"
71,6.801,2.793,4.786,1.401,"versicolor"
71,6.688,3.003,4.999,1.675,"versicolor"
71,5.994,2.896,4.51,1.513,"versicolor"
71,5.695,2.602,3.5,1.007,"versicolor"
71,5.49,2.404,3.803,1.093,"versicolor"
71,5.501,2.404,3.719,1.003,"versicolor"
71,5.797,2.702,3.904,1.213,"versicolor"
71,5.998,2.703,5.083,1.604,"versicolor"
71,5.397,2.992,4.501,1.497,"versicolor"
71,5.999,3.391,4.497,1.601,"versicolor"
71,6.7,3.097,4.717,1.503,"versicolor"
71,6.311,2.296,4.413,1.287,"versicolor"
71,5.604,3.002,4.09,1.286,"versicolor"
71,5.508,2.495,3.998,1.309,"versicolor"
71,5.494,2.599,4.396,1.188,"versicolor"
71,6.101,3.006,4.611,1.376,"versicolor"
71,5.801,2.602,4.012,1.198,"versicolor"
71,5.015,2.307,3.303,1.007,"versicolor"
71,5.616,2.705,4.199,1.3,"versicolor"
71,5.694,2.994,4.185,1.205,"versicolor"
71,5.688,2.912,4.214,1.312,"versicolor"
71,6.197,2.894,4.304,1.305,"versicolor"
71,5.109,2.506,3.004,1.104,"versicolor"
71,5.696,2.814,4.109,1.302,"versicolor"
71,6.29,3.297,6.013,2.502,"virginica"
71,5.795,2.708,5.089,1.9,"virginica"
71,7.102,3.005,5.897,2.104,"virginica"
71,6.29,2.885,5.611,1.809,"virginica"
71,6.503,2.991,5.813,2.197,"virginica"
71,7.605,3.005,6.598,2.124,"virginica"
71,4.922,2.507,4.515,1.702,"virginica"
71,7.298,2.905,6.299,1.803,"virginica"
71,6.691,2.493,5.802,1.8,"virginica"
71,7.184,3.614,6.119,2.498,"virginica"
71,6.494,3.203,5.119,2.001,"virginica"
71,6.396,2.695,5.305,1.901,"virginica"
71,6.798,3,5.506,2.12,"virginica"
71,5.684,2.509,4.997,2.001,"virginica"
71,5.799,2.795,5.101,2.403,"virginica"
71,6.412,3.206,5.302,2.288,"virginica"
71,6.488,2.99,5.507,1.793,"virginica"
71,7.697,3.798,6.706,2.2,"virginica"
71,7.707,2.575,6.902,2.279,"virginica"
71,6.004,2.205,5.002,1.487,"virginica"
71,6.881,3.197,5.684,2.311,"virginica"
71,5.603,2.787,4.9,1.997,"virginica"
71,7.695,2.784,6.691,1.985,"virginica"
71,6.31,2.712,4.91,1.812,"virginica"
71,6.7,3.299,5.697,2.105,"virginica"
71,7.19,3.192,5.975,1.786,"virginica"
71,6.209,2.795,4.802,1.795,"virginica"
71,6.088,3.006,4.902,1.798,"virginica"
71,6.4,2.798,5.607,2.09,"virginica"
71,7.212,3,5.81,1.606,"virginica"
71,7.39,2.798,6.086,1.89,"virginica"
71,7.902,3.801,6.389,2.018,"virginica"
71,6.38,2.8,5.607,2.199,"virginica"
71,6.308,2.797,5.094,1.512,"virginica"
71,6.1,2.6,5.588,1.391,"virginica"
71,7.707,2.995,6.102,2.295,"virginica"
71,6.291,3.422,5.573,2.407,"virginica"
71,6.402,3.098,5.501,1.797,"virginica"
71,5.988,2.99,4.792,1.804,"virginica"
71,6.915,3.082,5.412,2.098,"virginica"
71,6.708,3.11,5.604,2.401,"virginica"
71,6.898,3.082,5.116,2.307,"virginica"
71,5.776,2.7,5.086,1.91,"virginica"
71,6.818,3.198,5.901,2.289,"virginica"
71,6.715,3.302,5.702,2.5,"virginica"
71,6.712,2.986,5.217,2.303,"virginica"
71,6.29,2.496,5.005,1.898,"virginica"
71,6.497,3.001,5.216,1.982,"virginica"
71,6.211,3.402,5.407,2.314,"virginica"
71,5.891,2.985,5.1,1.804,"virginica"
