"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
11,6.99,3.22,4.711,1.395,"versicolor"
11,6.394,3.195,4.486,1.495,"versicolor"
11,6.91,3.093,4.909,1.502,"versicolor"
11,5.507,2.3,4.004,1.284,"versicolor"
11,6.512,2.819,4.596,1.505,"versicolor"
11,5.715,2.804,4.492,1.307,"versicolor"
11,6.284,3.325,4.714,1.612,"versicolor"
11,4.906,2.392,3.287,0.996,"versicolor"
11,6.598,2.901,4.603,1.289,"versicolor"
11,5.208,2.701,3.911,1.398,"versicolor"
11,4.999,1.996,3.504,1.019,"versicolor"
11,5.898,2.988,4.216,1.494,"versicolor"
11,5.987,2.201,4.018,1.003,"versicolor"
11,6.108,2.887,4.707,1.417,"versicolor"
11,5.605,2.892,3.601,1.302,"versicolor"
11,6.71,3.095,4.371,1.396,"versicolor"
11,5.61,3.003,4.495,1.526,"versicolor"
11,5.807,2.701,4.098,1.023,"versicolor"
11,6.204,2.2,4.506,1.492,"versicolor"
11,5.597,2.497,3.91,1.085,"versicolor"
11,5.895,3.2,4.798,1.824,"versicolor"
11,6.081,2.803,4.005,1.289,"versicolor"
11,6.325,2.516,4.907,1.495,"versicolor"
11,6.087,2.804,4.707,1.208,"versicolor"
11,6.418,2.898,4.299,1.306,"versicolor"
11,6.624,3.001,4.413,1.397,"versicolor"
11,6.803,2.809,4.807,1.396,"versicolor"
11,6.697,3.01,5.005,1.695,"versicolor"
11,5.989,2.913,4.497,1.488,"versicolor"
11,5.71,2.602,3.494,0.998,"versicolor"
11,5.513,2.409,3.8,1.108,"versicolor"
11,5.51,2.409,3.695,1.01,"versicolor"
11,5.818,2.696,3.908,1.196,"versicolor"
11,5.995,2.703,5.101,1.594,"versicolor"
11,5.401,3.007,4.517,1.493,"versicolor"
11,6,3.382,4.497,1.596,"versicolor"
11,6.704,3.099,4.713,1.49,"versicolor"
11,6.301,2.293,4.382,1.295,"versicolor"
11,5.602,3.005,4.084,1.318,"versicolor"
11,5.511,2.498,4.001,1.3,"versicolor"
11,5.52,2.608,4.404,1.198,"versicolor"
11,6.095,3.009,4.591,1.396,"versicolor"
11,5.801,2.604,3.995,1.224,"versicolor"
11,5.004,2.314,3.296,0.998,"versicolor"
11,5.578,2.701,4.192,1.316,"versicolor"
11,5.711,3.007,4.183,1.207,"versicolor"
11,5.703,2.894,4.213,1.294,"versicolor"
11,6.19,2.9,4.298,1.324,"versicolor"
11,5.101,2.504,3.004,1.103,"versicolor"
11,5.694,2.804,4.114,1.292,"versicolor"
11,6.295,3.293,6.008,2.503,"virginica"
11,5.811,2.701,5.101,1.891,"virginica"
11,7.084,3.016,5.906,2.101,"virginica"
11,6.298,2.909,5.592,1.808,"virginica"
11,6.481,3.01,5.796,2.202,"virginica"
11,7.603,3.007,6.622,2.096,"virginica"
11,4.924,2.5,4.493,1.718,"virginica"
11,7.308,2.888,6.302,1.823,"virginica"
11,6.687,2.488,5.807,1.8,"virginica"
11,7.203,3.599,6.093,2.499,"virginica"
11,6.487,3.186,5.1,1.999,"virginica"
11,6.402,2.697,5.296,1.915,"virginica"
11,6.809,2.988,5.492,2.093,"virginica"
11,5.703,2.497,5.02,1.995,"virginica"
11,5.804,2.802,5.102,2.39,"virginica"
11,6.407,3.211,5.294,2.29,"virginica"
11,6.5,3.001,5.506,1.812,"virginica"
11,7.7,3.797,6.702,2.192,"virginica"
11,7.719,2.607,6.901,2.299,"virginica"
11,5.983,2.196,5.006,1.516,"virginica"
11,6.883,3.206,5.703,2.313,"virginica"
11,5.607,2.791,4.903,2.004,"virginica"
11,7.685,2.801,6.691,2.007,"virginica"
11,6.321,2.696,4.892,1.802,"virginica"
11,6.684,3.3,5.712,2.108,"virginica"
11,7.209,3.195,6.011,1.814,"virginica"
11,6.197,2.798,4.787,1.807,"virginica"
11,6.097,3.01,4.919,1.821,"virginica"
11,6.41,2.792,5.587,2.095,"virginica"
11,7.182,2.996,5.809,1.604,"virginica"
11,7.423,2.8,6.098,1.894,"virginica"
11,7.897,3.829,6.4,2.006,"virginica"
11,6.4,2.803,5.598,2.192,"virginica"
11,6.293,2.8,5.1,1.496,"virginica"
11,6.101,2.599,5.603,1.418,"virginica"
11,7.69,2.989,6.096,2.287,"virginica"
11,6.304,3.401,5.596,2.395,"virginica"
11,6.388,3.105,5.496,1.81,"virginica"
11,5.984,3.007,4.82,1.808,"virginica"
11,6.905,3.1,5.395,2.105,"virginica"
11,6.708,3.099,5.61,2.398,"virginica"
11,6.891,3.094,5.09,2.304,"virginica"
11,5.797,2.69,5.1,1.903,"virginica"
11,6.782,3.207,5.92,2.288,"virginica"
11,6.704,3.297,5.682,2.487,"virginica"
11,6.707,3,5.18,2.301,"virginica"
11,6.3,2.499,5.002,1.916,"virginica"
11,6.48,2.996,5.193,1.99,"virginica"
11,6.193,3.392,5.412,2.293,"virginica"
11,5.892,3.004,5.086,1.813,"virginica"
