"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
53,6.513,2.781,4.587,1.496,"versicolor"
53,5.693,2.805,4.482,1.304,"versicolor"
53,6.306,3.305,4.716,1.592,"versicolor"
53,4.897,2.392,3.308,1.003,"versicolor"
53,6.6,2.895,4.618,1.296,"versicolor"
53,5.201,2.705,3.893,1.404,"versicolor"
53,4.997,2.003,3.51,0.979,"versicolor"
53,5.906,2.98,4.207,1.501,"versicolor"
53,5.999,2.19,3.994,1,"versicolor"
53,6.108,2.901,4.712,1.404,"versicolor"
53,5.61,2.881,3.606,1.288,"versicolor"
53,6.702,3.088,4.39,1.395,"versicolor"
53,5.582,2.989,4.499,1.494,"versicolor"
53,5.798,2.7,4.088,1.02,"versicolor"
53,6.204,2.198,4.509,1.5,"versicolor"
53,5.586,2.49,3.908,1.094,"versicolor"
53,5.909,3.195,4.803,1.798,"versicolor"
53,6.092,2.829,3.98,1.302,"versicolor"
53,6.311,2.498,4.904,1.522,"versicolor"
53,6.098,2.801,4.699,1.201,"versicolor"
53,6.405,2.915,4.312,1.284,"versicolor"
53,6.621,2.998,4.421,1.38,"versicolor"
53,6.822,2.797,4.812,1.417,"versicolor"
53,6.683,2.987,4.992,1.72,"versicolor"
53,6.008,2.908,4.503,1.49,"versicolor"
53,5.694,2.601,3.497,0.991,"versicolor"
53,5.498,2.409,3.779,1.099,"versicolor"
53,5.492,2.414,3.708,0.994,"versicolor"
53,5.785,2.684,3.896,1.209,"versicolor"
53,6.001,2.687,5.101,1.607,"versicolor"
53,5.411,3.011,4.508,1.503,"versicolor"
53,5.998,3.393,4.516,1.605,"versicolor"
53,6.693,3.092,4.715,1.49,"versicolor"
53,6.303,2.306,4.405,1.287,"versicolor"
53,5.585,2.991,4.102,1.29,"versicolor"
53,5.513,2.516,3.998,1.305,"versicolor"
53,5.481,2.611,4.408,1.217,"versicolor"
53,6.101,2.992,4.601,1.411,"versicolor"
53,5.799,2.595,3.991,1.209,"versicolor"
53,4.997,2.289,3.308,0.995,"versicolor"
53,5.61,2.69,4.206,1.308,"versicolor"
53,5.704,2.994,4.199,1.21,"versicolor"
53,5.699,2.899,4.196,1.316,"versicolor"
53,6.21,2.899,4.288,1.313,"versicolor"
53,5.093,2.504,3.002,1.092,"versicolor"
53,5.685,2.808,4.106,1.284,"versicolor"
53,6.299,3.305,6.004,2.493,"virginica"
53,5.809,2.698,5.104,1.9,"virginica"
53,7.088,3.014,5.905,2.082,"virginica"
53,6.3,2.9,5.602,1.803,"virginica"
53,6.493,3.007,5.818,2.211,"virginica"
53,7.62,2.983,6.591,2.109,"virginica"
53,4.894,2.516,4.488,1.705,"virginica"
53,7.277,2.894,6.289,1.782,"virginica"
53,6.699,2.5,5.8,1.809,"virginica"
53,7.205,3.601,6.116,2.508,"virginica"
53,6.491,3.205,5.086,2,"virginica"
53,6.405,2.697,5.289,1.904,"virginica"
53,6.813,3.011,5.493,2.082,"virginica"
53,5.699,2.504,5.008,2.017,"virginica"
53,5.795,2.794,5.102,2.401,"virginica"
53,6.412,3.182,5.304,2.321,"virginica"
53,6.505,2.99,5.503,1.796,"virginica"
53,7.704,3.805,6.712,2.205,"virginica"
53,7.701,2.599,6.885,2.295,"virginica"
53,6.001,2.205,5.004,1.491,"virginica"
53,6.899,3.215,5.706,2.303,"virginica"
53,5.593,2.778,4.899,2.004,"virginica"
53,7.7,2.786,6.705,1.997,"virginica"
53,6.31,2.696,4.894,1.807,"virginica"
53,6.695,3.289,5.709,2.112,"virginica"
53,7.206,3.192,5.997,1.784,"virginica"
53,6.186,2.809,4.803,1.795,"virginica"
53,6.108,2.987,4.896,1.815,"virginica"
53,6.389,2.791,5.601,2.101,"virginica"
53,7.19,2.996,5.797,1.594,"virginica"
53,7.388,2.79,6.112,1.907,"virginica"
53,7.916,3.804,6.397,2.007,"virginica"
53,6.411,2.793,5.599,2.19,"virginica"
53,6.305,2.795,5.106,1.519,"virginica"
53,6.092,2.605,5.588,1.4,"virginica"
53,7.694,3.007,6.113,2.305,"virginica"
53,6.32,3.419,5.627,2.396,"virginica"
53,6.412,3.097,5.506,1.79,"virginica"
53,5.982,3.015,4.807,1.797,"virginica"
53,6.896,3.113,5.387,2.097,"virginica"
53,6.689,3.091,5.599,2.397,"virginica"
53,6.889,3.096,5.116,2.317,"virginica"
53,5.799,2.698,5.099,1.891,"virginica"
53,6.801,3.198,5.927,2.298,"virginica"
53,6.705,3.307,5.71,2.502,"virginica"
53,6.715,2.985,5.19,2.291,"virginica"
53,6.288,2.512,5.008,1.905,"virginica"
53,6.495,2.994,5.202,1.986,"virginica"
53,6.191,3.415,5.402,2.276,"virginica"
53,5.902,3.01,5.096,1.806,"virginica"
