"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
94,6.291,2.898,5.617,1.822,"virginica"
94,6.507,3.001,5.781,2.194,"virginica"
94,7.615,2.995,6.612,2.099,"virginica"
94,4.91,2.497,4.497,1.719,"virginica"
94,7.308,2.889,6.308,1.815,"virginica"
94,6.702,2.497,5.784,1.806,"virginica"
94,7.212,3.586,6.111,2.486,"virginica"
94,6.513,3.207,5.093,1.996,"virginica"
94,6.383,2.706,5.308,1.9,"virginica"
94,6.803,2.988,5.499,2.099,"virginica"
94,5.686,2.497,4.993,2.005,"virginica"
94,5.814,2.779,5.113,2.394,"virginica"
94,6.402,3.205,5.307,2.307,"virginica"
94,6.503,2.976,5.494,1.814,"virginica"
94,7.706,3.804,6.702,2.213,"virginica"
94,7.712,2.598,6.889,2.303,"virginica"
94,6.007,2.21,5.004,1.5,"virginica"
94,6.906,3.199,5.703,2.29,"virginica"
94,5.6,2.805,4.891,1.997,"virginica"
94,7.699,2.783,6.703,1.994,"virginica"
94,6.318,2.697,4.908,1.813,"virginica"
94,6.71,3.311,5.705,2.112,"virginica"
94,7.212,3.192,5.993,1.791,"virginica"
94,6.211,2.8,4.799,1.804,"virginica"
94,6.096,2.982,4.891,1.806,"virginica"
94,6.394,2.794,5.593,2.109,"virginica"
94,7.21,2.988,5.782,1.599,"virginica"
94,7.397,2.808,6.115,1.881,"virginica"
94,7.9,3.796,6.398,2.012,"virginica"
94,6.406,2.799,5.625,2.188,"virginica"
94,6.291,2.808,5.107,1.509,"virginica"
94,6.09,2.602,5.579,1.401,"virginica"
94,7.712,2.994,6.115,2.306,"virginica"
94,6.299,3.396,5.596,2.408,"virginica"
94,6.404,3.108,5.502,1.788,"virginica"
94,6.005,3.008,4.792,1.815,"virginica"
94,6.903,3.098,5.385,2.11,"virginica"
94,6.683,3.114,5.595,2.394,"virginica"
94,6.893,3.107,5.101,2.304,"virginica"
94,5.803,2.704,5.091,1.899,"virginica"
94,6.791,3.21,5.892,2.287,"virginica"
94,6.684,3.303,5.718,2.505,"virginica"
94,6.715,2.985,5.194,2.287,"virginica"
94,6.279,2.516,5.001,1.911,"virginica"
94,6.498,3.003,5.206,2,"virginica"
94,6.197,3.42,5.419,2.295,"virginica"
94,5.901,2.989,5.095,1.806,"virginica"
