"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
49,6,2.903,4.494,1.491,"versicolor"
49,5.719,2.583,3.495,1.009,"versicolor"
49,5.5,2.394,3.81,1.105,"versicolor"
49,5.521,2.396,3.701,0.996,"versicolor"
49,5.805,2.698,3.876,1.191,"versicolor"
49,5.995,2.685,5.082,1.582,"versicolor"
49,5.426,2.99,4.499,1.489,"versicolor"
49,6.009,3.398,4.508,1.606,"versicolor"
49,6.693,3.116,4.694,1.5,"versicolor"
49,6.291,2.282,4.392,1.302,"versicolor"
49,5.603,3.01,4.094,1.291,"versicolor"
49,5.509,2.499,3.99,1.297,"versicolor"
49,5.501,2.607,4.392,1.206,"versicolor"
49,6.09,2.996,4.605,1.398,"versicolor"
49,5.802,2.58,3.983,1.195,"versicolor"
49,4.992,2.307,3.285,1.004,"versicolor"
49,5.594,2.703,4.194,1.306,"versicolor"
49,5.692,2.968,4.192,1.189,"versicolor"
49,5.703,2.89,4.215,1.294,"versicolor"
49,6.216,2.907,4.309,1.297,"versicolor"
49,5.115,2.514,2.989,1.089,"versicolor"
49,5.687,2.803,4.095,1.289,"versicolor"
49,6.308,3.291,5.996,2.499,"virginica"
49,5.812,2.703,5.096,1.897,"virginica"
49,7.092,3.007,5.896,2.094,"virginica"
49,6.298,2.912,5.601,1.807,"virginica"
49,6.468,3.029,5.803,2.204,"virginica"
49,7.593,2.995,6.594,2.101,"virginica"
49,4.881,2.493,4.503,1.696,"virginica"
49,7.3,2.895,6.312,1.801,"virginica"
49,6.709,2.501,5.818,1.79,"virginica"
49,7.19,3.577,6.105,2.49,"virginica"
49,6.512,3.181,5.094,2.001,"virginica"
49,6.388,2.687,5.297,1.898,"virginica"
49,6.805,2.985,5.502,2.099,"virginica"
49,5.699,2.488,5.008,1.995,"virginica"
49,5.791,2.796,5.106,2.389,"virginica"
49,6.396,3.209,5.301,2.308,"virginica"
49,6.501,2.982,5.503,1.805,"virginica"
49,7.702,3.793,6.709,2.2,"virginica"
49,7.69,2.595,6.902,2.295,"virginica"
49,6.001,2.195,5.002,1.496,"virginica"
49,6.899,3.194,5.702,2.313,"virginica"
49,5.603,2.813,4.904,1.984,"virginica"
49,7.7,2.793,6.7,1.999,"virginica"
49,6.324,2.691,4.911,1.792,"virginica"
49,6.691,3.311,5.7,2.123,"virginica"
49,7.194,3.202,5.999,1.814,"virginica"
49,6.191,2.802,4.831,1.812,"virginica"
49,6.081,3.001,4.882,1.785,"virginica"
49,6.405,2.792,5.598,2.104,"virginica"
49,7.196,3.009,5.803,1.599,"virginica"
49,7.403,2.785,6.101,1.903,"virginica"
49,7.9,3.807,6.402,2.008,"virginica"
49,6.393,2.791,5.608,2.203,"virginica"
49,6.318,2.799,5.089,1.493,"virginica"
49,6.097,2.625,5.598,1.415,"virginica"
49,7.7,3.005,6.107,2.282,"virginica"
49,6.307,3.417,5.598,2.383,"virginica"
49,6.401,3.095,5.498,1.806,"virginica"
49,6.008,2.998,4.809,1.796,"virginica"
49,6.921,3.091,5.4,2.092,"virginica"
49,6.686,3.082,5.612,2.412,"virginica"
49,6.9,3.089,5.112,2.291,"virginica"
49,5.795,2.702,5.098,1.917,"virginica"
49,6.808,3.193,5.89,2.314,"virginica"
49,6.706,3.291,5.709,2.479,"virginica"
49,6.707,2.993,5.191,2.318,"virginica"
49,6.314,2.492,4.997,1.901,"virginica"
49,6.503,3.013,5.207,2.003,"virginica"
49,6.183,3.401,5.392,2.309,"virginica"
49,5.922,2.995,5.096,1.81,"virginica"
