"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
48,5.013,3.492,1.613,0.609,"setosa"
48,5.109,3.776,1.904,0.431,"setosa"
48,4.813,2.998,1.398,0.31,"setosa"
48,5.082,3.794,1.593,0.212,"setosa"
48,4.597,3.207,1.407,0.201,"setosa"
48,5.299,3.698,1.512,0.198,"setosa"
48,4.999,3.309,1.393,0.208,"setosa"
48,7.006,3.199,4.723,1.388,"versicolor"
48,6.392,3.191,4.509,1.509,"versicolor"
48,6.901,3.09,4.904,1.503,"versicolor"
48,5.493,2.294,3.996,1.292,"versicolor"
48,6.487,2.779,4.583,1.507,"versicolor"
48,5.691,2.81,4.489,1.295,"versicolor"
48,6.287,3.296,4.689,1.604,"versicolor"
48,4.915,2.393,3.287,0.997,"versicolor"
48,6.616,2.899,4.595,1.308,"versicolor"
48,5.215,2.715,3.906,1.395,"versicolor"
48,5.018,1.993,3.497,1.004,"versicolor"
48,5.897,3.007,4.206,1.505,"versicolor"
48,6.002,2.199,3.995,1.013,"versicolor"
48,6.096,2.89,4.712,1.408,"versicolor"
48,5.573,2.905,3.584,1.317,"versicolor"
48,6.706,3.124,4.382,1.41,"versicolor"
48,5.606,3.007,4.499,1.509,"versicolor"
48,5.796,2.698,4.097,1.001,"versicolor"
48,6.214,2.202,4.489,1.508,"versicolor"
48,5.597,2.501,3.883,1.092,"versicolor"
48,5.902,3.198,4.815,1.801,"versicolor"
48,6.114,2.819,4.017,1.302,"versicolor"
48,6.299,2.508,4.905,1.472,"versicolor"
48,6.106,2.815,4.701,1.2,"versicolor"
48,6.397,2.898,4.322,1.29,"versicolor"
48,6.586,3.001,4.393,1.403,"versicolor"
48,6.821,2.779,4.799,1.41,"versicolor"
48,6.706,3.005,4.994,1.691,"versicolor"
48,6.009,2.895,4.494,1.497,"versicolor"
48,5.683,2.613,3.487,1.005,"versicolor"
48,5.518,2.397,3.791,1.076,"versicolor"
48,5.506,2.396,3.696,1.003,"versicolor"
48,5.803,2.701,3.895,1.201,"versicolor"
48,5.994,2.701,5.097,1.592,"versicolor"
48,5.39,3.012,4.503,1.509,"versicolor"
48,5.983,3.386,4.501,1.602,"versicolor"
48,6.705,3.089,4.714,1.512,"versicolor"
48,6.303,2.304,4.394,1.295,"versicolor"
48,5.606,3.009,4.091,1.302,"versicolor"
48,5.512,2.498,3.991,1.295,"versicolor"
48,5.514,2.604,4.399,1.2,"versicolor"
48,6.098,3.005,4.599,1.422,"versicolor"
48,5.787,2.598,4,1.188,"versicolor"
48,5.001,2.294,3.29,0.983,"versicolor"
48,5.585,2.7,4.214,1.313,"versicolor"
48,5.719,2.987,4.202,1.191,"versicolor"
48,5.698,2.905,4.213,1.293,"versicolor"
48,6.178,2.902,4.307,1.309,"versicolor"
48,5.097,2.508,3.005,1.106,"versicolor"
48,5.693,2.805,4.081,1.298,"versicolor"
48,6.287,3.299,5.992,2.507,"virginica"
48,5.8,2.704,5.127,1.902,"virginica"
48,7.081,2.99,5.905,2.096,"virginica"
48,6.287,2.902,5.597,1.793,"virginica"
48,6.495,3.011,5.793,2.21,"virginica"
48,7.604,3.008,6.585,2.093,"virginica"
48,4.887,2.508,4.51,1.695,"virginica"
48,7.287,2.904,6.317,1.805,"virginica"
48,6.693,2.503,5.79,1.802,"virginica"
48,7.185,3.603,6.106,2.514,"virginica"
48,6.506,3.196,5.103,2,"virginica"
48,6.4,2.702,5.301,1.893,"virginica"
48,6.802,2.987,5.495,2.117,"virginica"
48,5.686,2.496,5.001,2.014,"virginica"
48,5.809,2.811,5.106,2.393,"virginica"
48,6.419,3.206,5.297,2.316,"virginica"
48,6.484,3.006,5.518,1.8,"virginica"
48,7.705,3.804,6.699,2.201,"virginica"
48,7.718,2.606,6.904,2.3,"virginica"
48,5.992,2.194,5.012,1.489,"virginica"
48,6.893,3.203,5.696,2.311,"virginica"
48,5.59,2.796,4.896,2.02,"virginica"
48,7.679,2.816,6.699,1.985,"virginica"
48,6.305,2.716,4.882,1.792,"virginica"
48,6.71,3.314,5.693,2.108,"virginica"
48,7.2,3.21,6.02,1.809,"virginica"
48,6.199,2.813,4.792,1.792,"virginica"
48,6.086,2.984,4.887,1.802,"virginica"
48,6.409,2.815,5.596,2.091,"virginica"
48,7.211,3.007,5.816,1.606,"virginica"
48,7.404,2.811,6.102,1.9,"virginica"
48,7.905,3.809,6.402,2.02,"virginica"
48,6.398,2.792,5.584,2.183,"virginica"
48,6.296,2.811,5.112,1.49,"virginica"
48,6.094,2.605,5.624,1.417,"virginica"
48,7.707,2.992,6.125,2.304,"virginica"
48,6.293,3.399,5.6,2.404,"virginica"
48,6.39,3.091,5.484,1.811,"virginica"
48,6.007,2.999,4.81,1.805,"virginica"
48,6.898,3.119,5.399,2.089,"virginica"
48,6.696,3.117,5.609,2.396,"virginica"
48,6.902,3.096,5.082,2.311,"virginica"
48,5.812,2.695,5.095,1.892,"virginica"
48,6.802,3.192,5.896,2.296,"virginica"
48,6.694,3.296,5.695,2.501,"virginica"
48,6.692,3.005,5.211,2.307,"virginica"
48,6.318,2.507,4.987,1.904,"virginica"
48,6.489,2.999,5.212,1.998,"virginica"
48,6.209,3.402,5.405,2.305,"virginica"
48,5.91,3.003,5.104,1.812,"virginica"
