"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
64,4.9,2.398,3.293,0.996,"versicolor"
64,6.606,2.913,4.619,1.297,"versicolor"
64,5.192,2.71,3.924,1.417,"versicolor"
64,4.996,2.012,3.519,0.99,"versicolor"
64,5.9,2.998,4.197,1.517,"versicolor"
64,5.998,2.212,4.005,1.025,"versicolor"
64,6.099,2.929,4.701,1.398,"versicolor"
64,5.594,2.884,3.607,1.32,"versicolor"
64,6.693,3.096,4.397,1.405,"versicolor"
64,5.605,2.986,4.495,1.489,"versicolor"
64,5.788,2.714,4.112,0.991,"versicolor"
64,6.189,2.199,4.499,1.513,"versicolor"
64,5.602,2.479,3.902,1.098,"versicolor"
64,5.901,3.196,4.797,1.798,"versicolor"
64,6.097,2.809,4.005,1.293,"versicolor"
64,6.287,2.495,4.879,1.507,"versicolor"
64,6.105,2.804,4.706,1.199,"versicolor"
64,6.398,2.898,4.291,1.298,"versicolor"
64,6.599,3.018,4.393,1.404,"versicolor"
64,6.806,2.817,4.802,1.389,"versicolor"
64,6.705,3.008,4.998,1.71,"versicolor"
64,5.989,2.918,4.477,1.481,"versicolor"
64,5.722,2.603,3.481,0.993,"versicolor"
64,5.499,2.394,3.796,1.114,"versicolor"
64,5.5,2.402,3.73,1.007,"versicolor"
64,5.811,2.713,3.909,1.202,"versicolor"
64,6.01,2.704,5.092,1.602,"versicolor"
64,5.396,3.009,4.499,1.508,"versicolor"
64,6.007,3.406,4.499,1.598,"versicolor"
64,6.677,3.123,4.697,1.498,"versicolor"
64,6.323,2.299,4.415,1.299,"versicolor"
64,5.598,3.002,4.101,1.309,"versicolor"
64,5.475,2.51,4.001,1.275,"versicolor"
64,5.507,2.6,4.407,1.207,"versicolor"
64,6.106,3.004,4.606,1.405,"versicolor"
64,5.8,2.598,4.01,1.189,"versicolor"
64,4.992,2.304,3.298,0.989,"versicolor"
64,5.596,2.714,4.186,1.297,"versicolor"
64,5.691,2.989,4.204,1.188,"versicolor"
64,5.713,2.886,4.226,1.295,"versicolor"
64,6.196,2.9,4.295,1.294,"versicolor"
64,5.104,2.494,3.006,1.094,"versicolor"
64,5.709,2.802,4.101,1.296,"versicolor"
64,6.292,3.276,6,2.482,"virginica"
64,5.798,2.685,5.101,1.908,"virginica"
64,7.118,2.996,5.891,2.103,"virginica"
64,6.296,2.897,5.598,1.802,"virginica"
64,6.504,3.001,5.812,2.196,"virginica"
64,7.598,3.021,6.592,2.103,"virginica"
64,4.9,2.513,4.501,1.696,"virginica"
64,7.318,2.905,6.281,1.809,"virginica"
64,6.709,2.494,5.813,1.797,"virginica"
64,7.204,3.61,6.096,2.503,"virginica"
64,6.487,3.206,5.094,1.998,"virginica"
64,6.402,2.706,5.295,1.894,"virginica"
64,6.793,3.005,5.507,2.092,"virginica"
64,5.693,2.487,4.989,2.008,"virginica"
64,5.806,2.811,5.098,2.412,"virginica"
64,6.403,3.208,5.303,2.297,"virginica"
64,6.511,3.003,5.504,1.789,"virginica"
64,7.695,3.796,6.72,2.204,"virginica"
64,7.695,2.603,6.892,2.301,"virginica"
64,6.007,2.189,4.983,1.5,"virginica"
64,6.905,3.18,5.698,2.302,"virginica"
64,5.617,2.828,4.906,2.006,"virginica"
64,7.704,2.789,6.691,1.994,"virginica"
64,6.311,2.696,4.915,1.805,"virginica"
64,6.69,3.28,5.71,2.094,"virginica"
64,7.192,3.191,5.985,1.811,"virginica"
64,6.193,2.806,4.789,1.802,"virginica"
64,6.095,3.002,4.909,1.817,"virginica"
64,6.387,2.812,5.62,2.124,"virginica"
64,7.196,3.002,5.817,1.607,"virginica"
64,7.401,2.794,6.102,1.9,"virginica"
64,7.907,3.804,6.403,1.989,"virginica"
64,6.391,2.801,5.623,2.202,"virginica"
64,6.281,2.802,5.1,1.506,"virginica"
64,6.099,2.627,5.605,1.406,"virginica"
64,7.695,2.993,6.106,2.288,"virginica"
64,6.29,3.416,5.597,2.397,"virginica"
64,6.408,3.098,5.499,1.797,"virginica"
64,6.011,3.006,4.818,1.808,"virginica"
64,6.898,3.094,5.408,2.117,"virginica"
64,6.695,3.11,5.586,2.403,"virginica"
64,6.904,3.105,5.119,2.313,"virginica"
64,5.816,2.72,5.113,1.897,"virginica"
64,6.808,3.2,5.906,2.314,"virginica"
64,6.7,3.315,5.698,2.499,"virginica"
64,6.707,3.01,5.196,2.303,"virginica"
64,6.293,2.484,4.998,1.913,"virginica"
64,6.514,3.008,5.208,2.027,"virginica"
64,6.201,3.402,5.4,2.293,"virginica"
64,5.911,2.989,5.112,1.814,"virginica"
