"sample","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
78,6.299,3.308,4.696,1.604,"versicolor"
78,4.902,2.405,3.3,1.005,"versicolor"
78,6.609,2.904,4.599,1.299,"versicolor"
78,5.192,2.705,3.895,1.393,"versicolor"
78,5,1.997,3.503,1,"versicolor"
78,5.886,3.004,4.192,1.501,"versicolor"
78,6.002,2.191,3.983,1.008,"versicolor"
78,6.102,2.906,4.701,1.394,"versicolor"
78,5.604,2.894,3.606,1.284,"versicolor"
78,6.708,3.116,4.402,1.406,"versicolor"
78,5.582,3.027,4.498,1.502,"versicolor"
78,5.805,2.714,4.078,0.99,"versicolor"
78,6.185,2.189,4.507,1.513,"versicolor"
78,5.617,2.48,3.913,1.098,"versicolor"
78,5.892,3.196,4.799,1.811,"versicolor"
78,6.09,2.824,3.992,1.292,"versicolor"
78,6.304,2.504,4.895,1.515,"versicolor"
78,6.103,2.801,4.699,1.194,"versicolor"
78,6.393,2.912,4.289,1.293,"versicolor"
78,6.602,2.996,4.396,1.383,"versicolor"
78,6.812,2.802,4.813,1.403,"versicolor"
78,6.721,3.004,5.007,1.707,"versicolor"
78,6.01,2.884,4.503,1.492,"versicolor"
78,5.688,2.611,3.495,0.994,"versicolor"
78,5.475,2.383,3.803,1.103,"versicolor"
78,5.506,2.403,3.711,0.986,"versicolor"
78,5.789,2.716,3.901,1.218,"versicolor"
78,5.985,2.721,5.12,1.607,"versicolor"
78,5.406,3.007,4.494,1.498,"versicolor"
78,6.011,3.402,4.509,1.603,"versicolor"
78,6.684,3.123,4.7,1.495,"versicolor"
78,6.297,2.298,4.403,1.278,"versicolor"
78,5.594,3.002,4.091,1.29,"versicolor"
78,5.496,2.513,4,1.312,"versicolor"
78,5.493,2.6,4.39,1.193,"versicolor"
78,6.1,3.006,4.612,1.373,"versicolor"
78,5.798,2.601,3.994,1.198,"versicolor"
78,5.011,2.277,3.29,1.013,"versicolor"
78,5.601,2.698,4.201,1.312,"versicolor"
78,5.717,3.001,4.205,1.211,"versicolor"
78,5.704,2.9,4.196,1.305,"versicolor"
78,6.182,2.918,4.321,1.31,"versicolor"
78,5.11,2.507,3.004,1.107,"versicolor"
78,5.688,2.807,4.096,1.303,"versicolor"
78,6.278,3.311,5.999,2.498,"virginica"
78,5.797,2.698,5.103,1.9,"virginica"
78,7.077,3.015,5.901,2.092,"virginica"
78,6.305,2.908,5.61,1.797,"virginica"
78,6.498,2.998,5.787,2.195,"virginica"
78,7.605,3.004,6.613,2.096,"virginica"
78,4.91,2.494,4.508,1.71,"virginica"
78,7.298,2.907,6.31,1.804,"virginica"
78,6.705,2.511,5.807,1.802,"virginica"
78,7.196,3.625,6.089,2.502,"virginica"
78,6.508,3.179,5.107,2.016,"virginica"
78,6.386,2.705,5.303,1.887,"virginica"
78,6.793,3.02,5.486,2.081,"virginica"
78,5.725,2.503,5.006,2.002,"virginica"
78,5.803,2.791,5.093,2.395,"virginica"
78,6.397,3.2,5.295,2.294,"virginica"
78,6.514,3.011,5.501,1.8,"virginica"
78,7.71,3.796,6.701,2.191,"virginica"
78,7.712,2.597,6.903,2.308,"virginica"
78,6.008,2.214,5,1.514,"virginica"
78,6.898,3.198,5.702,2.297,"virginica"
78,5.615,2.794,4.906,2.006,"virginica"
78,7.692,2.799,6.714,2.002,"virginica"
78,6.296,2.697,4.893,1.796,"virginica"
78,6.708,3.297,5.706,2.109,"virginica"
78,7.191,3.207,5.986,1.775,"virginica"
78,6.21,2.777,4.811,1.798,"virginica"
78,6.091,2.987,4.891,1.802,"virginica"
78,6.387,2.807,5.596,2.097,"virginica"
78,7.19,2.997,5.794,1.607,"virginica"
78,7.379,2.817,6.118,1.903,"virginica"
78,7.906,3.787,6.397,1.994,"virginica"
78,6.398,2.8,5.605,2.202,"virginica"
78,6.294,2.792,5.083,1.514,"virginica"
78,6.102,2.596,5.588,1.413,"virginica"
78,7.686,3.018,6.103,2.286,"virginica"
78,6.297,3.411,5.599,2.398,"virginica"
78,6.411,3.101,5.507,1.81,"virginica"
78,6.009,2.991,4.806,1.786,"virginica"
78,6.908,3.083,5.384,2.099,"virginica"
78,6.708,3.099,5.577,2.409,"virginica"
78,6.927,3.093,5.102,2.305,"virginica"
78,5.798,2.688,5.092,1.886,"virginica"
78,6.798,3.195,5.904,2.297,"virginica"
78,6.699,3.299,5.707,2.501,"virginica"
78,6.704,3.01,5.199,2.303,"virginica"
78,6.29,2.502,4.995,1.914,"virginica"
78,6.497,2.995,5.218,1.983,"virginica"
78,6.212,3.389,5.387,2.302,"virginica"
78,5.906,3.007,5.096,1.805,"virginica"
